Month,Range,Area,location,Latitude,Longitude,Date,Image,Chinkara,Indian Gaur,Indian Palm Civet,Leopard,Nilgai,Sambar Deer,Sloth Bear,Spotted deer,Wild Boar,Wild dog
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00082.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00084.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00085.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00085.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00086.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00087.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00087.JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00088.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00089.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00090.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00090.JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00091.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00093.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00094.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00095.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00095.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00096.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00097.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00099.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00100.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00102.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,01.01.2021 to 10.01.2021,I__00104.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00006 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00003 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00013 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00014 (2).JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00015 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,11.01.2021 to 17.01.2021,I__00016 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00005 (4).JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00018 (3).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00020 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00020 (2).JPG,0,0,0,0,1,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00021 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00021 (2).JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00021 (2).JPG,0,0,0,0,1,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00021 (2).JPG,0,0,0,0,2,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00022 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00023 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00023 (2).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00023 (2).JPG,0,0,0,0,2,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00024 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00024 (2).JPG,1,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00025 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00026 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00026 (2).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00027 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00028 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00029 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00030 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00030 (2).JPG,1,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00031 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00032 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00032 (2).JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00032 (2).JPG,0,0,0,0,0,0,0,0,0,3
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00033 (2).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00035 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00035 (2).JPG,0,0,0,0,2,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00036 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00038 (2).JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00003 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00004 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00005 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00005 (5).JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00006 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00007 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00008 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00009 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Tadlapet,Take poshamma  Compt no.366 ,19.094917,79.120616,25.01.2021 to 31.01.2021,I__00010 (5).JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00957.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00958.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00959.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00959.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00959.JPG,0,0,0,0,0,0,0,3,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00960.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00960.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00961.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00961.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00962.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00963.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00963.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00964.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00965.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00967.JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00968.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00969.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00969.JPG,1,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00970.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00971.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00972.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00973.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00973.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00973.JPG,0,0,1,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00974.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00974.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00974.JPG,0,0,0,0,0,0,0,0,1,2
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00975.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00975.JPG,0,0,0,0,0,0,0,0,0,2
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00976.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00976.JPG,0,0,1,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00977.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00978.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00978.JPG,0,0,1,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00979.JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00980.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00981.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00981.JPG,0,0,1,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00982.JPG,0,0,0,0,0,0,0,0,0,1
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00983.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00984.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00984.JPG,0,0,0,0,1,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00986.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00987.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00988.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00988.JPG,0,0,0,0,0,2,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00989.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00990.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00991.JPG,0,0,1,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01004.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01007.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01008.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01008.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01009.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01010.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01011.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01011.JPG,0,0,0,0,0,0,0,2,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__01012.JPG,0,0,0,0,0,0,0,1,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00004.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00005.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00006.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00007.JPG,0,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00007.JPG,0,0,0,0,0,2,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00007.JPG,0,1,0,0,0,2,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00008.JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00008.JPG,1,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00009.JPG,1,0,0,0,0,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00009.JPG,1,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00009.JPG,2,0,0,0,0,1,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00009.JPG,2,0,0,0,0,2,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00010.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00011.JPG,0,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00011.JPG,1,0,0,0,1,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00011.JPG,1,0,0,0,2,0,0,0,0,0
January_2021,Tadlapet Range,Pathamamidipally,Sudula loddi dhari Compt No.386  ,19.19.054891,79.187583,01.01.2021 to 10.01.2021,I__00012.JPG,0,0,0,0,1,0,0,0,0,0
